Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
36018161,CEP Plurilingüe Xesús Ferro Couselo,Rúa Beiro s/n,Valga,Pontevedra,36645,886151728,CEP,42.69108,-8.683062,Pública,Non,Si
36018173,IES de Teis,Avenida de Galicia 101,Vigo,Pontevedra,36216,886120464,IES,42.251423,-8.690083,Pública,Non,Si
36018185,CEIP Plurilingüe Pintor Laxeiro,Rúa Federico Garcia Lorca 18,Vigo,Pontevedra,36210,886120137,CEIP,42.218636,-8.73782,Pública,Non,Si
36018367,CMUS Profesional Reveriano Soutullo,Rúa Castiñeira 57,Ponteareas,Pontevedra,36860,986641616,CMUS,42.173313,-8.507174,Pública,Non,Non
36018379,IES A Xunqueira II,Rúa Celso Emilio Ferreiro 6,Pontevedra,Pontevedra,36005,886159090,IES,42.43908,-8.637212,Pública,Non,Si
36018380,IES Miguel Ángel González Estévez,Rúa Marie Curie 1,Vilagarcía de Arousa,Pontevedra,36610,886151791,IES,42.61223,-8.770639,Pública,Non,Si
36018410,CEIP Plurilingüe Quintela,Camiño DO COLEXIO 7,Redondela,Pontevedra,36817,886110654,CEIP,42.261364,-8.598398,Pública,Non,Si
36018422,CEIP Plurilingüe de Atios,O Covelo,O Porriño,Pontevedra,36418,886110483,CEIP,42.15016,-8.616329,Pública,Non,Si
36018434,CEIP Mallón,"Rúa Manuel Lemos, 81 (Mallon)",Nigrán,Pontevedra,36379,986352859,CEIP,42.125797,-8.810681,Pública,Non,Si
36018446,CEIP da Armenteira,Lugar Vilar 64-A,Meis,Pontevedra,36192,886151394,CEIP,42.468822,-8.741877,Pública,Non,Si
36018461,IES República Oriental do Uruguai,Rúa As Coutadas 54,Vigo,Pontevedra,36207,886120490,IES,42.243347,-8.702951,Pública,Non,Si
36018471,CEIP de Rebordáns,Curuxeiras,Tui,Pontevedra,36712,886110815,CEIP,42.07361,-8.651749,Pública,Non,Si
36018501,IES Monte Carrasco,Rúa Monte Carrasco 2,Cangas,Pontevedra,36940,886110160,IES,42.27567,-8.793926,Pública,Non,Si
36018550,CEMU Profesional Mayeusis,Rúa Areal 118,Vigo,Pontevedra,36201,986226378,CEMU,42.238796,-8.711525,Privada,Non,Non
36018631,CEP Xosé Neira Vilas,Lugar PEROLEIRA 34,Gondomar,Pontevedra,36389,886110220,CEP,42.0988,-8.737424,Pública,Non,Si
36018653,CEIP Plurilingüe As Solanas - Nicolás Gutiérrez Campo,Rúa O Rosal s/n,A Guarda,Pontevedra,36780,886110075,CEIP,41.90499,-8.879213,Pública,Non,Si
36018677,IES Luís Seoane,"Rúa LUXEMBURGO, S/N (MONTE PORREIRO)",Pontevedra,Pontevedra,36162,986857700,IES,42.447865,-8.621576,Pública,Non,Si
36018689,EOI de Pontevedra,Rúa Celso Emilio Ferreiro - Campus A Xunqueira s/n,Pontevedra,Pontevedra,36005,886159116,EOI,42.43835,-8.638515,Pública,Non,Si
36018690,CEIP de Cabanas,Lugar Cabanas 72,Pontevedra,Pontevedra,36143,886151583,CEIP,42.409595,-8.644572,Pública,Non,Si
36018847,CEEPR Juan María,Rúa das Agullas 12,Nigrán,Pontevedra,36379,986386914,CEEPR,42.124146,-8.787412,Privada,Si,Non
36018859,EEI Modia,Vilariño (Santo Adrián),Cambados,Pontevedra,36633,686147149,EEI,42.524147,-8.803552,Pública,Non,Si
36018872,EPAPU Río Lérez,Avenida de Buenos Aires 26,Pontevedra,Pontevedra,36002,886159421,EPAPU,42.433292,-8.638966,Pública,Non,Si
36018884,EPAPU Berbés,Rúa MARQUÉS DE VALTERRA 8 1,Vigo,Pontevedra,36202,886110976,EPAPU,42.233746,-8.732141,Pública,Non,Si
36018896,EEI de Vilar-Bamio,Bamio (San Xens),Vilagarcía de Arousa,Pontevedra,36600,986502697,EEI,42.6253,-8.763582,Pública,Non,Si
36018941,EOI de Vigo,Avenida Emilio Martinez Garrido 17,Vigo,Pontevedra,36205,986260261,EOI,42.22852,-8.699575,Pública,Non,Si
36018963,CEIP Plurilingüe de Belesar,Rúa A ESTIVADA 46,Baiona,Pontevedra,36307,886110148,CEIP,42.08225,-8.817282,Pública,Non,Si
36018975,CEIP A Rúa,A Rúa- Coiro,Cangas,Pontevedra,36940,886110190,CEIP,42.2675,-8.764638,Pública,Non,Si
36018987,CRA Antía Cal,Gandara 8,Gondomar,Pontevedra,36389,886110241,CRA,42.0978,-8.738476,Pública,Non,Si
36018999,IES As Barxas,Rúa Fonte do Unicornio 2,Moaña,Pontevedra,36950,886120503,IES,42.290276,-8.73559,Pública,Non,Si
36019049,CEIP de Barrantes,O Mosteiro,Tomiño,Pontevedra,36749,986622651,CEIP,42.012215,-8.758243,Pública,Non,Si
36019050,IES de Beade,Camiño de Outeiro 10,Vigo,Pontevedra,36312,886111030,IES,42.201668,-8.715752,Pública,Non,Si
36019062,IES Rosais 2,Rúa As Coutadas s/n,Vigo,Pontevedra,36207,886120511,IES,42.24397,-8.7020235,Pública,Non,Si
36019104,CEIP Plurilingüe Nantes,Rúa Pedrouzos 2,Sanxenxo,Pontevedra,36969,886151669,CEIP,42.420208,-8.809555,Pública,Non,Si
36019116,CPR Estudios Marcote,Avenida del Puente 80,Vigo,Pontevedra,36318,986378467,CPR,42.21505,-8.6694145,Privada,Non,Non
36019153,EEI Rúa Hernán Cortés,Rúa Hernan Cortes 15,Vigo,Pontevedra,36203,886120225,EEI,42.233295,-8.718391,Pública,Non,Si
36019220,IES Auga da Laxe,Campo da Feira,Gondomar,Pontevedra,36380,886110209,IES,42.113804,-8.7642355,Pública,Non,Si
36019232,IES Monte da Vila,Rúa Bouzas 22,O Grove,Pontevedra,36980,886151412,IES,42.49077,-8.861132,Pública,Non,Si
36019244,IES A Sangriña,Paseo de Portugal 21,A Guarda,Pontevedra,36780,886110060,IES,41.89989,-8.861997,Pública,Non,Si
36019256,IES de Vilalonga,Lugar A Salgueira 40,Sanxenxo,Pontevedra,36990,886159137,IES,42.447464,-8.835422,Pública,Non,Si
36019268,IES Gonzalo Torrente Ballester,Rúa Herminia Fariña Cobián s/n,Pontevedra,Pontevedra,36003,886159156,IES,42.421806,-8.641241,Pública,Non,Si
36019281,CPR Sek-Atlántico,"Illa de Arousa, 4 - Boa Vista",Poio,Pontevedra,36005,986872277,CPR,42.439846,-8.656901,Privada,Non,Non
36019323,IES Chano Piñeiro,Rúa Tras grupo escolar s/n,Forcarei,Pontevedra,36550,886151228,IES,42.585567,-8.35574,Pública,Non,Si
36019372,CMUS Profesional de Lalín,Rúa do Parque 10,Lalín,Pontevedra,36500,986783570,CMUS,42.664467,-8.104606,Pública,Non,Non
36019396,IES Francisco Asorey,Rúa Os Caeiros 25,Cambados,Pontevedra,36630,886159160,IES,42.507885,-8.81147,Pública,Non,Si
36019402,IES Pazo da Mercé,Rúa Ramal 3,As Neves,Pontevedra,36449,886110110,IES,42.094746,-8.423648,Pública,Non,Si
36019414,IES A Basella,Rúa A Basella s/n,Vilanova de Arousa,Pontevedra,36620,886151873,IES,42.56449,-8.830143,Pública,Non,Si
36019426,IES Coruxo,A Carrasqueira 68,Vigo,Pontevedra,36331,886111016,IES,42.19793,-8.779598,Pública,Non,Si
36019438,CEIP A Guía,Rúa Isamil 222-A,Moaña,Pontevedra,36955,886110266,CEIP,42.278885,-8.711697,Pública,Non,Si
36019441,CEIP de Petelos,Petelos (San Mamede),Mos,Pontevedra,36416,886110360,CEIP,42.19571,-8.632847,Pública,Non,Si
36019451,CEIP A Escardia,Rúa Lopez Ballesteros s/n,Vilagarcía de Arousa,Pontevedra,36600,886151860,CEIP,42.599636,-8.762964,Pública,Non,Si
36019463,IES Johan Carballeira,Rúa Staffan Mörling 4,Bueu,Pontevedra,36930,886159176,IES,42.318874,-8.786972,Pública,Non,Si
36019475,IES de Rodeira,Avenida Ourense s/n,Cangas,Pontevedra,36940,986303933,IES,42.26289,-8.771338,Pública,Non,Si
36019517,CEIP Santo André de Xeve,Rúa Sobral 26,Pontevedra,Pontevedra,36150,886151905,CEIP,42.46141,-8.593884,Pública,Non,Si
36019529,IES Ribeira do Louro,"Rúa Ribeira, s/n (Torneiros)",O Porriño,Pontevedra,36410,986333956,IES,42.15264,-8.632424,Pública,Non,Si
36019554,CEMU Profesional  Martín Millán,"Rúa Agustin Romero, 13-15 - baixo",Vilagarcía de Arousa,Pontevedra,36600,986511494,CEMU,42.59058,-8.765215,Privada,Non,Non
36019566,IES de Chapela,Camiño do Penisal 29,Redondela,Pontevedra,36320,886110610,IES,42.266346,-8.66774,Pública,Non,Si
36019608,CEIP de Marcón,Rúa Pazos 37,Pontevedra,Pontevedra,36158,886151594,CEIP,42.411297,-8.620218,Pública,Non,Si
36019611,CEP Marcos da Portela,"Rúa de Suecia, 1 (Monte Porreiro)",Pontevedra,Pontevedra,36162,886159191,CEP,42.444916,-8.626285,Pública,Non,Si
36019621,ES de Conservación e Restauración de Bens Culturais de Galicia,Rúa Xeral Martitegui s/n,Pontevedra,Pontevedra,36002,886159735,ES,42.43211,-8.6491,Pública,Non,Si
36019633,CPR Los Sauces,Estrada de Campañó - a Cabaleiro,Pontevedra,Pontevedra,36157,986870722,CPR,42.457676,-8.657576,Privada,Non,Non
36019657,IES Primeiro de Marzo,Rúa Virxe da Rocha,Baiona,Pontevedra,36300,886110127,IES,42.11828,-8.860731,Pública,Non,Si
36019669,IES Armando Cotarelo Valledor,"Rúa Armando Cotarelo Valledor, 4-6",Vilagarcía de Arousa,Pontevedra,36611,986512311,IES,42.589703,-8.784058,Pública,Non,Si
36019670,IES do Castro,Rúa Jose Gomez Posada Curros 1,Vigo,Pontevedra,36203,986422974,IES,42.227753,-8.726239,Pública,Non,Si
36019700,CMUS Profesional Manuel Quiroga,Avenida JUAN CARLOS I 4,Pontevedra,Pontevedra,36004,886151545,CMUS,42.42528,-8.62938,Pública,Non,Si
36019724,CPR Cemar,Estrada Ponteareas - Mondariz,Mondariz-Balneario,Pontevedra,36890,986662430,CPR,42.224102,-8.478635,Privada,Non,Non
36019751,IES Antón Alonso Ríos,Solleiro s/n,Tomiño,Pontevedra,36740,886120522,IES,41.989216,-8.7325115,Pública,Non,Si
36019773,EEI da Pastora,Travesa Santa MAriña 5,Cambados,Pontevedra,36630,886151177,EEI,42.510586,-8.808444,Pública,Non,Si
36019803,EDANPR Maite Quiñones,"Rúa Longan, 5 - 1º E",Cangas,Pontevedra,36940,986303565,EDANPR,42.265495,-8.775812,Privada,Non,Non
36019815,CEEPR Amencer,Rúa Pontemuiños s/n - Poboado de Celulosas,Pontevedra,Pontevedra,36001,986864643,CEEPR,42.42596,-8.645313,Privada,Si,Non
36019839,EMUSPR Coppelia,Rúa Pi y Margall 61,Vigo,Pontevedra,36202,986425193,EMUSPR,42.233467,-8.730204,Privada,Non,Non
36019840,CEEPR San Jerónimo Emiliani,Rúa GALICIA 23,A Guarda,Pontevedra,36780,986613719,CEEPR,41.902657,-8.870857,Privada,Si,Non
36019864,CEEPR Bata - Os Mecos,Rúa Almirante Fontán (As Saíñas),Vilagarcía de Arousa,Pontevedra,36611,986565128,CEEPR,42.562183,-8.712749,Privada,Si,Non
36019876,CPR Santa María,Os Maristas s/n,Tui,Pontevedra,36700,986607025,CPR,42.054413,-8.647022,Privada,Si,Non
36019888,ESMU Municipal de Caldas de Reis,Rúa Herreria 1,Caldas de Reis,Pontevedra,36650,986540002,ESMU,42.602634,-8.642437,Pública,Non,Non
36019891,ESMU Municipal  Bernardo del Rio Parada,Rúa Rosalia de Castro 24,Vilagarcía de Arousa,Pontevedra,36600,986510770,ESMU,42.599655,-8.765153,Pública,Non,Non
36019906,ESMU Municipal  Maestro Landín Pazos,Rúa Sagrada Familia 2,Marín,Pontevedra,36900,986890196,ESMU,42.389397,-8.705379,Pública,Non,Non
36019921,CPR Los Sauces,SAN PEDRO DE CELA,Mos,Pontevedra,36419,986468384,CPR,42.169765,-8.674992,Privada,Non,Non
36019931,CPR POVISA Formación Profesional,Rúa Romil 75-77,Vigo,Pontevedra,36211,986471755,CPR,42.228256,-8.729338,Privada,Non,Non
36019943,EMUSPR de Beade,Estrada Coutada 42,Vigo,Pontevedra,36312,986243663,EMUSPR,42.19467,-8.699101,Privada,Non,Non
36019955,ESMU Municipal de Cambados,Rúa San Francisco 3,Cambados,Pontevedra,36630,986543200,ESMU,42.515434,-8.813235,Pública,Non,Non
36019967,EMUSPR Banda de Lalín,Rúa Polideportivo 10,Lalín,Pontevedra,36500,986783570,EMUSPR,42.664562,-8.104542,Privada,Non,Non
36019979,ESMU Municipal de Valga,Avenida da Coruña 14,Valga,Pontevedra,36645,986559456,ESMU,42.698853,-8.685551,Pública,Non,Non
36019980,ESMU Municipal de Vila de Cruces (Art. de Merza),Concello de Vila de Cruces,Vila de Cruces,Pontevedra,36590,986582017,ESMU,42.791904,-8.169091,Pública,Non,Non
36019992,ESMU Municipal de Redondela,Rúa Reveriano Soutullo s/n,Redondela,Pontevedra,36800,986403876,ESMU,42.28201,-8.608969,Pública,Non,Non
36020003,ESMU Municipal de Silleda,Rúa Xeral Franco - Casa da Cultura,Silleda,Pontevedra,36540,986592004,ESMU,42.704266,-8.246134,Pública,Non,Non
36020015,ESMU Municipal de Tui,"Avenida da Concordia, s/n (CEIP nº 2)",Tui,Pontevedra,36700,986607625,ESMU,42.051735,-8.642788,Pública,Non,Non
36020027,ESMU Municipal Mestre Inocentes Camaño,Avenida de Bueu 14,Cangas,Pontevedra,36940,986305832,ESMU,42.267666,-8.783301,Pública,Non,Non
36020039,ESMU Municipal da Estrada,"Avenida Benito Vigo, 94 - 3",A Estrada,Pontevedra,36680,986572492,ESMU,42.688187,-8.485438,Pública,Non,Non
36020040,ESMU Municipal do Porriño,Rúa Fernandez Areal s/n,O Porriño,Pontevedra,36400,986337624,ESMU,42.159046,-8.619325,Pública,Non,Non
36020064,CIFP Carlos Oroza,Avenida Montecelo 16,Pontevedra,Pontevedra,36161,886159545,CIFP,42.42719,-8.61731,Pública,Non,Si
36020076,EDANPR Esperanza Arrondo,Rúa Romil 78,Vigo,Pontevedra,36211,986470039,EDANPR,42.232822,-8.7239065,Privada,Non,Non
36020088,EDANPR Danza Pasiños,"Rúa Loriga, 8 - baixo",Vigo,Pontevedra,36203,986430607,EDANPR,42.234516,-8.72157,Privada,Non,Non
36020091,EDANPR Deborah,Rúa Xan Guillermo 25,Pontevedra,Pontevedra,36001,986848283,EDANPR,42.434013,-8.649242,Privada,Non,Non
36020106,CPR Seforma,"Rúa Areal, 68-70",Vigo,Pontevedra,36201,986222215,CPR,42.238728,-8.715031,Privada,Non,Non
36020118,ESMU Municipal de Vigo,Camiño do Regueiro 1,Vigo,Pontevedra,36211,986410785,ESMU,42.226036,-8.727173,Pública,Non,Non
36020131,IES de Mos,Rúa das Pozas 23,Mos,Pontevedra,36416,886120544,IES,42.1969,-8.632772,Pública,Non,Si
36020143,IES de Poio,Rúa Fontenla s/n,Poio,Pontevedra,36995,886151444,IES,42.44396,-8.6895,Pública,Non,Si
36020155,CPR Estudio,Rúa das Laxes 31,Nigrán,Pontevedra,36360,986363224,CPR,42.161827,-8.765218,Privada,Si,Non
36020180,ESMU Municipal de Catoira,Rúa do Concello 14,Catoira,Pontevedra,36612,676336288,ESMU,42.66814,-8.725945,Pública,Non,Non
36020192,CFEA de Lourizán,Rúa A Igrexa 19,Pontevedra,Pontevedra,36153,986805088,CFEA,42.41087,-8.665456,Pública,Non,Non
36020209,IGAFA Instituto Galego de Formación en Acuicultura,Lugar Niño do Corvo s/n,A Illa de Arousa,Pontevedra,36626,886159304,IGAFA,42.562588,-8.885654,Pública,Non,Non
36020210,CPR Sanitex,Rúa Ramon y Cajal 16,Vigo,Pontevedra,36203,986410390,CPR,42.227848,-8.720666,Privada,Non,Non
36020222,EMUSPR Asociación Amigos da Música,Rúa DR. ZUNZUNEGUI 39,Salceda de Caselas,Pontevedra,36470,652851818,EMUSPR,42.10368,-8.557119,Privada,Non,Non
36020234,IES de Barro,Lugar Outeiro 9 D,Barro,Pontevedra,36194,886159216,IES,42.52266,-8.634175,Pública,Non,Si
36020246,IES Illa de Ons,Rúa A Pedra 51,Bueu,Pontevedra,36930,886159510,IES,42.318718,-8.786402,Pública,Non,Si
36020258,IES Nº 1,Rúa da Cultura s/n,A Estrada,Pontevedra,36680,886151031,IES,42.69261,-8.506518,Pública,Non,Si
36020261,IES Plurilingüe Terra de Turonio,Campo da Feira s/n,Gondomar,Pontevedra,36380,886110203,IES,42.114433,-8.764642,Pública,Non,Si
36020271,IES Plurilingüe As Bizocas,Balea s/n,O Grove,Pontevedra,36988,886151420,IES,42.46428,-8.912154,Pública,Non,Si
36020283,IES da Illa de Arousa,Rúa DE BOUZAS s/n,A Illa de Arousa,Pontevedra,36625,886151059,IES,42.55655,-8.866224,Pública,Non,Si
36020295,IES Mestre Landín,Lugar A RAÑA - SAN XULIAN,Marín,Pontevedra,36915,886151315,IES,42.384014,-8.695014,Pública,Non,Si
36020301,IES de Meaño,Rúa dos colexios 14,Meaño,Pontevedra,36967,886151367,IES,42.456253,-8.813696,Pública,Non,Si
36020313,IES de Ponte Caldelas,Valdarosa s/n,Ponte Caldelas,Pontevedra,36820,886151477,IES,42.386936,-8.504702,Pública,Non,Si
36020325,IES Illa de San Simón,Avenida de Mendiño 28,Redondela,Pontevedra,36800,886110635,IES,42.28864,-8.610963,Pública,Non,Si
36020337,IES de Salvaterra de Miño,Lugar Chan da Ponte 12,Salvaterra de Miño,Pontevedra,36450,886110701,IES,42.086308,-8.505776,Pública,Non,Si
36020349,IES de Sanxenxo,Rúa Baltar s/n,Sanxenxo,Pontevedra,36970,886159797,IES,42.40215,-8.821785,Pública,Non,Si
36020350,IES Plurilingüe Pintor Colmeiro,Estrada de Pontevedra - As Ferreiras s/n,Silleda,Pontevedra,36540,986580904,IES,42.688843,-8.249326,Pública,Non,Si
36020362,IES de Valga,Baño s/n,Valga,Pontevedra,36645,886151980,IES,42.70693,-8.656111,Pública,Non,Si
36020374,IES Valadares,Rúa Clara Campoamor s/n,Vigo,Pontevedra,36315,886111060,IES,42.167057,-8.707757,Pública,Non,Si
36020386,IES Marco do Camballón,Camballón 24,Vila de Cruces,Pontevedra,36590,886151731,IES,42.792637,-8.159539,Pública,Non,Si
36020398,ESMU Municipal de Agolada,Casa da Cultura,Agolada,Pontevedra,36520,986788063,ESMU,42.771454,-8.023786,Pública,Non,Non
36024011,CE.ART Aula D,Rúa Baixada ao Forte 2,Vigo,Pontevedra,36202,986213627,CE.ART,42.23731,-8.7279825,Privada,Non,Non
36024021,EMUSPR de Xinzo,Edificio Centro Cultural de Xinzo s/n,Ponteareas,Pontevedra,36891,638245382,EMUSPR,42.18145,-8.559046,Privada,Non,Non
36024033,EMUSPR A Tempo,Praza da Castaña. 2 - baixo,Pontevedra,Pontevedra,36002,986844104,EMUSPR,42.432983,-8.64057,Privada,Non,Non
36024045,CRA Mestre Manuel Garcés,Rúa Gondomar 48 1º,Tomiño,Pontevedra,36740,986622775,CRA,41.99069,-8.744373,Pública,Non,Si
36024057,CPR Plurilingüe Bouza Brey,"Rúa Baixada a San Xoán, 167 00",Vigo,Pontevedra,36206,986377238,CPR,42.238262,-8.695329,Privada,Si,Non
36024069,CRA A Picaraña,Lugar Ganade 78,Ponteareas,Pontevedra,36861,886110588,CRA,42.151344,-8.50574,Pública,Non,Si
36024070,CRA A Lagoa,Rúa Rosalia de Castro 108,Salvaterra de Miño,Pontevedra,36450,986659363,CRA,42.08372,-8.503856,Pública,Non,Si
36024082,CPR ICA,Rúa Portela 12,Vigo,Pontevedra,36205,986377779,CPR,42.23042,-8.700646,Privada,Non,Non
36024100,ESMU Municipal de Baiona,"Rúa  Alférez Barreiro, 20-21 00",Baiona,Pontevedra,36300,986355250,ESMU,42.117985,-8.846265,Pública,Non,Non
36024112,CRA Mestra Clara Torres,Estrada Bornetas s/n,Tui,Pontevedra,36713,886120051,CRA,42.05194,-8.64244,Pública,Non,Si
36024124,EDANPR Susana Castro,"Rúa  Cronista Rodríguez Elías, 2 00",Vigo,Pontevedra,36209,986296968,EDANPR,42.211723,-8.747188,Privada,Non,Non
36024151,EMUSPR de Campo Lameiro,"Chanciña de Arriba, s/n",Campo Lameiro,Pontevedra,36110,-,EMUSPR,42.54297,-8.542453,Privada,Non,Non
36024161,CRA de Valga,"Lugar A Torre, Campaña",Valga,Pontevedra,36647,886151724,CRA,42.70599,-8.665606,Pública,Non,Si
36024173,CRA María Zambrano,Rúa Escolas Pías s/n Baixo,O Rosal,Pontevedra,36760,986610335,CRA,41.919075,-8.83365,Pública,Non,Si
36024197,IES de Cotobade,O Río Tenorio s/n,Cerdedo-Cotobade,Pontevedra,36120,886159784,IES,42.462498,-8.56372,Pública,Non,Si
36024203,IES Faro das Lúas,Rúa CUXHAVEN 7,Vilanova de Arousa,Pontevedra,36620,886159230,IES,42.564873,-8.825519,Pública,Non,Si
36024227,CEMU Profesional Mayeusis,"Rúa  Joaquín Costa, 58-60 00",Pontevedra,Pontevedra,36000,986866013,CEMU,42.42793,-8.638113,Privada,Non,Non
36024239,CEMU Profesional  Coppelia,"Rúa  Pi y Margall, 61 00",Vigo,Pontevedra,36202,986222930,CEMU,42.233418,-8.730204,Privada,Non,Non
36024240,CEDA Elemental Coppelia,"Rúa  Pi y Margall, 61 00",Vigo,Pontevedra,36202,986222930,CEDA,42.233475,-8.730193,Privada,Non,Non
36024252,CMUS Profesional da Estrada,"Avenida BENITO VIGO, 94 - 3",A Estrada,Pontevedra,36680,986572492,CMUS,42.688206,-8.4854145,Pública,Non,Non
36024276,CMUS Profesional de Cangas,"Rúa  Real, 29",Cangas,Pontevedra,36940,986307192,CMUS,42.267666,-8.783258,Pública,Non,Non
36024288,CMUS Elemental da Guarda,Travesal dos Bechos s/n,A Guarda,Pontevedra,36780,986613002,CMUS,41.901463,-8.861921,Pública,Non,Non
36024291,CMUS Profesional de Redondela,Avenida Santa Mariña 3,Redondela,Pontevedra,36800,986403876,CMUS,42.286766,-8.609801,Pública,Non,Non
36024306,CMUS Profesional de Tui,Avenida  da Concordia s/n,Tui,Pontevedra,36700,986603625,CMUS,42.05189,-8.642849,Pública,Non,Non
36024318,CRA Raíña Aragonta,Rúa Rosalía de Castro 11-A,Salceda de Caselas,Pontevedra,36470,986349118,CRA,42.102184,-8.563297,Pública,Non,Si
36024321,EMUSPR Popular de Rubiós,"Chan da Bouza, s/n",As Neves,Pontevedra,36449,986667081,EMUSPR,42.11085,-8.422773,Privada,Non,Non
36024343,CMUS Profesional de Vilagarcía de Arousa,Avenida DA MARIÑA 27,Vilagarcía de Arousa,Pontevedra,36600,986500916,CMUS,42.59812,-8.767208,Pública,Non,Non
36024355,CMUS Elemental de Gondomar,Praza Doutor Latino Salgueiro,Gondomar,Pontevedra,36380,986389283,CMUS,42.1077,-8.760753,Pública,Non,Non
36024367,CPR Esica,"Travesía de Vigo, 42-44",Vigo,Pontevedra,36206,986273469,CPR,42.234303,-8.705946,Privada,Non,Non
36024379,EMUSPR Unión Musical de Coruxo,Estrada DO BAO 65,Vigo,Pontevedra,36331,672106120,EMUSPR,42.193665,-8.781628,Privada,Non,Non
36024380,EDANPR Coppelia,Rúa PI Y MARGALL 61 baixo,Vigo,Pontevedra,36202,986425193,EDANPR,42.233456,-8.730212,Privada,Non,Non
36024392,CPR Aula Estudio,Rúa Santa Marta interior s/n,Vigo,Pontevedra,36202,986436212,CPR,42.234562,-8.730553,Privada,Non,Non
36024409,CEDA Profesional Mayeusis,Rúa Joaquín Costa 58-60,Pontevedra,Pontevedra,36201,986221422,CEDA,42.42797,-8.63814,Privada,Non,Non
36024410,CPR Educatic,Rúa Zamora 106,Vigo,Pontevedra,36211,986211295,CPR,42.222366,-8.727532,Privada,Non,Non
36024458,CPR San Nicolás,Rúa Numancia,Vigo,Pontevedra,36206,986262570,CPR,42.23408,-8.704526,Privada,Non,Non
36024461,IES Audiovisual de Vigo,Rúa Eduardo Cabello s/n,Vigo,Pontevedra,36208,886111152,IES,42.22637,-8.752076,Pública,Non,Si
36024471,CMUS Profesional de Vigo,Rúa Fotógrafo Felipe Prósperi s/n,Vigo,Pontevedra,36209,986213395,CMUS,42.21637,-8.7401705,Pública,Non,Si
36024495,CRA de Vilaboa Consuelo González Martínez,Rúa Toural 13,Vilaboa,Pontevedra,36141,618554594,CRA,42.35981,-8.636504,Pública,Non,Si
36024501,EMUSPR de Mos,Rúa OUTEIRO s/n,Mos,Pontevedra,36417,986338325,EMUSPR,42.204052,-8.618816,Privada,Non,Non
36024513,ESMU Municipal Lied em.,"Rúa MIRAFLORES , PAZO EMILIA PARDO BAZAN 26 A",Sanxenxo,Pontevedra,36960,986727936,ESMU,42.403732,-8.799008,Pública,Non,Non
36024525,CIFP de Coia,Rúa Baiona 28,Vigo,Pontevedra,36209,886110905,CIFP,42.214912,-8.75216,Pública,Non,Non
36024537,CE.ART Atlántico,Avenida da  Ponte 9,Vigo,Pontevedra,36215,986266058,CE.ART,42.22202,-8.669607,Privada,Non,Non
36024549,EMUSPR artística de Arcade,Lugar Barroncas,Soutomaior,Pontevedra,36991,,EMUSPR,42.340103,-8.606943,Privada,Non,Non
36024550,CMUS Elemental de Cambados,Rúa San Francisco 3,Cambados,Pontevedra,36630,-,CMUS,42.515446,-8.813224,Pública,Non,Non
36024562,ESMU Municipal de Fornelos de Montes,Rúa das Escolas 7,Fornelos de Montes,Pontevedra,36847,-,ESMU,42.341328,-8.4525,Pública,Non,Non
36024574,CEEPR Princesa Letizia,Rúa DUQUE DE TERRANOVA 7,Vilagarcía de Arousa,Pontevedra,36600,986565334,CEEPR,42.5903,-8.772567,Privada,Si,Non
36024586,ESAD Escola Superior de Arte Dramática de Galicia,Rúa POZA CABALO 1,Vigo,Pontevedra,36212,986246399,ESAD,42.20882,-8.759407,Pública,Non,Si
36024598,EOI de Vilagarcía,Rúa Entrante 7,Vilagarcía de Arousa,Pontevedra,36600,986566440,EOI,42.589508,-8.765797,Pública,Non,Si
36024604,CRA de Meis,Lugar Rialdonio 19,Meis,Pontevedra,36637,886151390,CRA,42.526085,-8.692502,Pública,Non,Si
36024616,CRA de Ribadumia,A Costa,Ribadumia,Pontevedra,36635,666410195,CRA,42.52886,-8.740911,Pública,Non,Si
36024628,IES Pedras Rubias,Rúa A Revolta s/n,Salceda de Caselas,Pontevedra,36472,886120550,IES,42.088158,-8.582382,Pública,Non,Si
36024631,CADFS Constantino Castro Ruso,Travesa 3ª travesía Salgueira nº 46,Vigo,Pontevedra,36206,981134238,CADFS,42.223625,-8.715473,Privada,Non,Non
36024641,ESMU Municipal de Mondariz,Rúa Pé do Muíño,Mondariz,Pontevedra,36870,986656573,ESMU,42.234047,-8.471875,Pública,Non,Non
36024653,ESMU Municipal de Moaña,Rúa Cruceiro 88,Moaña,Pontevedra,36950,986310558,ESMU,42.28603,-8.74965,Pública,Non,Non
36024665,EMUSPR Aceimar,Avenida DA PONTE 80,Vigo,Pontevedra,36318,-,EMUSPR,42.21496,-8.6694355,Privada,Non,Non
36024677,ESMU Municipal de Moraña,Rúa O Buelo 4,Moraña,Pontevedra,36660,,ESMU,42.588287,-8.5918665,Pública,Non,Non
36024689,CPR Arturo,Rúa Pi y Margall 40 baixo,Vigo,Pontevedra,36202,986122035,CPR,42.233727,-8.7303705,Privada,Non,Non
36024707,ESMU VILA DO CORPOS DE PONTEAREAS,Rúa Castiñeira 1,Ponteareas,Pontevedra,36860,,ESMU,42.173096,-8.507091,Pública,Non,Non
